,longitude,latitude,status_group
14565,31.83257464,-1.03803959,functional needs repair
14566,39.15880584,-11.02789811,functional
14567,30.34741071,-4.38784001,functional
14568,30.12225812,-4.15333059,non functional
14569,35.0057919,-9.26442249,functional
14570,33.27106549,-9.36841805,non functional
14571,38.8686597,-7.16025672,non functional
14572,38.06769813,-4.57848526,non functional
14573,37.43116392,-3.48160667,functional
14574,33.77897518,-8.74133607,non functional
14575,33.5658521,-9.07997418,functional
14576,29.71118051,-4.69495154,functional needs repair
14577,37.87891702,-9.86853135,non functional
14578,36.96239895,-7.68990134,functional
14579,38.23329724,-4.451526599999999,functional
14580,34.23370079,-1.73497298,functional
14581,30.347790000000003,-4.86396667,functional
14582,33.6790858,-9.00103555,functional
14583,37.30039297,-3.5704881,functional
14584,36.15299601,-10.39168348,functional
14585,38.8894229,-6.74331635,functional
14586,38.79230467,-7.29779498,functional
14587,36.89730906,-3.12253201,functional
14588,37.44653874,-6.30034779,non functional
14589,29.91538546,-4.55381547,functional
14590,32.12694317,-8.56301315,non functional
14591,34.96900941,-10.91561173,non functional
14592,32.89763015,-3.25148169,functional
14593,35.15134779,-8.66280462,non functional
14594,35.13821318,-5.90897775,non functional
14595,34.10789271,-3.41765741,non functional
14596,36.86338337,-9.02877689,functional
14597,34.11708967,-9.37784596,functional
14598,34.41541519,-1.57724413,functional
14599,30.07406987,-4.22933432,functional
14600,32.97655992,-4.26214899,functional
14601,34.67250561,-8.8362185,functional
14602,31.17616513,-6.32036669,functional
14603,36.78174223,-3.36936635,non functional
14604,36.84702192,-5.93910073,non functional
14605,38.01659565,-4.16250652,functional
14606,32.45241768,-4.82371037,non functional
14607,31.510941100000004,-1.39944211,functional
14608,35.63623028,-6.92558764,functional
14609,33.80359179999999,-9.28335461,functional
14610,37.5644671,-6.91693492,functional needs repair
14611,36.9459682,-7.82094594,non functional
14612,35.36928091,-3.53389409,functional
14613,33.662647,-4.26559156,non functional
14614,29.68130074,-4.70553902,functional
14615,35.29378605,-9.75254124,functional
14616,35.95593119,-3.70600887,non functional
14617,37.48898728,-3.31929978,functional
14618,30.48446773,-2.61590799,non functional
14619,35.59057426,-3.93587261,functional
14620,32.93348781,-8.82003167,functional
14621,33.27316718,-2.57210784,non functional
14622,34.58940354,-8.89752035,functional
14623,33.87245083,-9.29568181,functional
14624,34.90273816,-8.96916392,functional
14625,34.82948092,-4.74165815,non functional
14626,36.25910786,-5.55906028,non functional
14627,30.55863664,-2.48795939,functional needs repair
14628,36.36344946,-8.76994402,functional
14629,31.53924441,-2.66212674,non functional
14630,37.6521199,-3.12451662,non functional
14631,36.99604585,-7.59309669,functional
14632,33.89962668,-1.73484063,non functional
14633,35.76281332,-6.30346824,non functional
14634,36.91596744,-3.31860323,functional
14635,38.89323744,-5.41111435,non functional
14636,30.55475071,-3.62661318,non functional
14637,34.33074902,-3.02222231,functional
14638,37.5881185,-3.15243375,non functional
14639,35.84922526,-4.57339003,functional
14640,32.52893868,-4.95024785,non functional
14641,33.81900284,-9.50720055,non functional
14642,37.22840037,-3.20933729,non functional
14643,32.91065341,-2.62681698,non functional
14644,30.43462457,-6.78257358,functional
14645,38.24209226,-7.77328916,functional
14646,38.49882061,-7.14128282,functional
14647,35.28308756,-3.33493375,non functional
14648,39.18543835,-9.63049959,functional
14649,35.27205403,-8.54327203,functional
14650,34.077426692028794,-5.706032659626431,functional
14651,33.00872017,-4.2058773,non functional
14652,31.17414018,-6.37571105,non functional
14653,34.67095887,-1.8042392,non functional
14654,36.450253700000005,-5.9535387,non functional
14655,33.14256105,-5.3565853,functional
14656,37.29713546,-3.43019254,functional
14657,35.892707200000004,-4.33803747,functional
14658,32.62583393,-3.81770459,functional
14659,37.10307527,-3.21383123,functional
14660,39.36926296,-10.2952628,functional
14661,32.92815251,-9.00010771,non functional
14662,37.39860856,-3.3242805,functional
14663,36.57249256,-3.37313943,functional
14664,35.77450489,-10.58133754,non functional
14665,32.90117178,-8.81919865,functional
14666,39.19721036,-7.48540517,functional
14667,36.77001328,-8.93183686,functional needs repair
14668,36.85993286,-3.1779502,functional
14669,30.81763011,-1.29086844,non functional
14670,34.12535177,-9.26751518,functional
14671,36.08179379,-7.87971966,functional
14672,34.077426692028794,-5.706032659626431,functional
14673,34.96977074,-10.22365314,functional
14674,39.99380099,-10.25334379,functional
14675,33.98373097,-1.86246901,non functional
14676,33.27428638,-8.97104279,functional
14677,34.84245670000001,-4.55115422,non functional
14678,32.98370292,-9.28398941,non functional
14679,32.045657899999995,-8.57216635,non functional
14680,37.76022122,-4.0937964,functional needs repair
14681,36.26643264,-7.63212706,non functional
14682,33.58389047,-9.0583578,functional
14683,34.80436551,-8.63824745,functional
14684,32.56175702,-3.48208906,functional
14685,33.92960598,-9.45322646,functional
14686,32.92676976,-9.31787419,functional
14687,39.50253304,-10.84894551,non functional
14688,36.40585702,-8.66854283,functional
14689,38.86904695,-6.53834847,functional
14690,32.07106296,-8.68443292,functional needs repair
14691,30.16251492,-5.04414758,non functional
14692,30.61082194,-3.89360723,functional needs repair
14693,37.59347,-3.27276669,functional
14694,37.34725816,-3.35125635,functional
14695,36.05301074,-7.59870349,non functional
14696,34.91111557,-4.17254909,non functional
14697,32.96779236,-2.39895594,non functional
14698,33.78040839,-3.32823492,functional
14699,37.09518637,-5.96677262,non functional
14700,31.23347037,-7.112629300000001,functional
14701,36.81800215,-3.48351291,functional
14702,30.65944287,-2.51969107,functional
14703,37.0251206,-3.16717231,functional needs repair
14704,34.7083815,-8.32861547,functional
14705,36.46433499,-5.706032659626431,functional
14706,37.32404939,-3.31238008,non functional
14707,35.05947866,-8.50086084,functional
14708,37.10486243,-3.19175526,functional
14709,33.90036852,-4.34850896,functional
14710,34.53414527,-8.873224699999998,functional needs repair
14711,39.79981142,-10.43237314,non functional
14712,38.93499169,-7.72093108,functional
14713,29.92864666,-4.44657732,functional
14714,34.46416689,-1.37111197,non functional
14715,38.47120789,-11.09606402,non functional
14716,37.59109447,-6.15127405,non functional
14717,33.51793156,-9.33906057,functional
14718,30.68384678,-3.56856245,functional
14719,34.99388239,-9.08259107,non functional
14720,32.44144516,-2.32268246,functional
14721,35.80961376,-4.59739722,functional
14722,37.62670923,-4.38198417,functional
14723,35.09570023,-9.19248909,non functional
14724,36.68353402,-3.35672693,functional
14725,31.53156831,-3.38732173,functional
14726,31.66254517,-1.24672901,functional needs repair
14727,37.50966553,-3.27728423,non functional
14728,33.85951375,-8.68364185,non functional
14729,36.17367609,-5.69547961,non functional
14730,33.69205838,-3.34611442,non functional
14731,37.61900058,-3.65420706,non functional
14732,35.96611957,-5.14074084,functional needs repair
14733,38.59273143,-4.88683676,functional
14734,36.835732,-3.52941703,non functional
14735,36.94398251,-3.18134746,functional
14736,34.6090141,-10.55047244,functional
14737,37.55560659,-3.4051338,non functional
14738,34.53888929,-9.31409499,functional
14739,35.895387799999995,-2.4883906,functional
14740,38.71249295,-5.11004062,functional
14741,37.47577369,-3.31341326,functional
14742,39.15612332,-6.92397979,non functional
14743,37.57399559,-3.01646107,non functional
14744,34.63043338,-11.0123791,non functional
14745,30.849962800000004,-1.54566809,functional
14746,34.05409958,-8.69433132,non functional
14747,36.11097809,-5.04953564,non functional
14748,33.2697362,-4.30356122,functional
14749,33.59394714,-9.04571697,functional
14750,38.7049324,-5.11963319,functional
14751,39.16970522,-6.89693519,functional
14752,34.71371694,-4.88817882,non functional
14753,34.89550674,-8.9611082,functional
14754,35.82488137,-8.76839551,non functional
14755,30.78850576,-2.38099415,non functional
14756,37.11449376,-3.21504093,functional
14757,38.66401654,-5.80482382,non functional
14758,29.72600416,-4.6191746,functional
14759,32.23953481,-3.96652159,functional
14760,38.00675629,-4.34571861,functional
14761,33.98499818,-1.48650678,non functional
14762,34.59191766,-9.05396549,non functional
14763,36.13155763,-6.2065879,non functional
14764,37.20624381,-5.5627213,non functional
14765,33.05024942,-9.03152037,functional
14766,31.57649746,-1.88252623,functional
14767,32.41832854,-3.27994956,functional
14768,39.09331542,-6.64918297,functional
14769,35.71409898,-3.47283071,functional
14770,33.77085659,-1.71718929,non functional
14771,33.04590405,-2.12002671,functional needs repair
14772,29.65514611,-4.78669042,functional
14773,38.41039853,-4.4845011,functional
14774,34.47803224,-4.43185948,non functional
14775,39.12831519,-6.93480872,functional
14776,32.93613683,-2.06602342,functional needs repair
14777,38.23605604,-4.563420900000001,non functional
14778,31.57967015,-1.80310797,functional
14779,38.81366614,-4.81492228,functional
14780,34.56825897,-9.20512927,functional
14781,35.38537105,-10.70991089,non functional
14782,32.10099104,-8.98338656,non functional
14783,29.88280768,-4.95641906,functional needs repair
14784,37.62214219,-3.64461975,non functional
14785,31.75435482,-1.00461556,non functional
14786,35.5491385,-3.80453918,functional
14787,35.89556988,-4.63579614,functional
14788,37.04710104,-3.33749933,non functional
14789,32.66554062,-3.52555418,non functional
14790,37.43975587,-5.37664211,functional
14791,35.28454272,-9.8244897,functional
14792,31.63569374,-2.55351933,non functional
14793,35.551950899999994,-4.43110594,functional
14794,32.87881062,-4.22965248,functional needs repair
14795,37.77430015,-7.07589297,functional
14796,30.99671368,-1.70214354,functional
14797,36.97322949,-7.40527946,non functional
14798,37.13178505,-3.20378469,functional
14799,37.61994143,-3.21784903,non functional
14800,35.90950191,-7.399412799999999,functional
14801,34.75862104,-4.30629993,functional
14802,32.40475825,-3.74846556,functional
14803,34.90452678,-8.96920112,functional
14804,29.91226289,-4.87914029,non functional
14805,35.96096069,-2.99499639,non functional
14806,31.05555161,-7.30270948,non functional
14807,33.08754233,-2.99959035,functional
14808,37.44932048,-11.14258921,non functional
14809,36.1060408,-10.28918719,non functional
14810,35.46842102,-8.02757852,functional
14811,33.61561846,-8.86833143,non functional
14812,35.00298554,-8.93846596,non functional
14813,38.3359772,-5.07391841,functional
14814,32.52020631,-5.12160525,non functional
14815,33.65501129,-9.33415391,non functional
14816,38.28557976,-5.77865461,non functional
14817,29.891949,-4.37331811,non functional
14818,36.65771919,-3.5662111000000003,functional
14819,33.74592973,-3.0614954,functional
14820,35.458572499999995,-4.61557964,functional
14821,35.95615198,-5.89615993,functional needs repair
14822,35.90164448,-10.48985587,functional needs repair
14823,37.62523677,-3.25757577,functional
14824,36.72587791,-8.68871973,functional
14825,36.99503324,-7.598214200000001,functional
14826,37.05234578,-3.2478946,functional
14827,34.82629725,-4.95906525,non functional
14828,37.13765814,-6.70788426,non functional
14829,34.47821484,-9.61156533,non functional
14830,38.31018442,-4.4266492,non functional
14831,33.44483377,-8.55332416,functional
14832,31.59325476,-1.48967603,functional
14833,33.69660637,-9.58780109,functional
14834,33.36153616,-3.9410827,non functional
14835,35.56498298,-3.3502697999999995,functional
14836,38.79273983,-6.6127345,functional
14837,38.97122612,-5.35393454,non functional
14838,32.7287503,-5.631734099999999,non functional
14839,38.70094845,-6.21808457,non functional
14840,32.47905451,-3.71930352,functional
14841,38.50517948,-10.16260783,non functional
14842,34.09160601,-1.77728225,non functional
14843,34.92843909,-11.1152025,functional
14844,34.95877836,-5.85529446,functional
14845,33.65819619,-5.1789768,functional
14846,33.49870578,-3.62187894,non functional
14847,39.21920662,-7.00220647,non functional
14848,37.23540359,-3.23827909,functional
14849,34.76899305,-8.56661141,functional
14850,33.98807979,-1.95084129,non functional
14851,32.63135331,-8.72694036,non functional
14852,35.76722403,-8.09579624,non functional
14853,30.59800745,-3.66537752,functional needs repair
14854,31.52079624,-8.18525949,functional
14855,32.93838935,-2.06329998,functional needs repair
14856,33.35984744,-3.7281006,non functional
14857,34.49372861,-9.69915776,functional
14858,39.07293069,-9.83707419,non functional
14859,33.4820527,-3.75599625,functional
14860,34.077426692028794,-5.706032659626431,functional
14861,34.92030679,-4.74383139,functional
14862,33.01157447,-3.800306200000001,non functional
14863,35.66175338,-6.52102825,functional
14864,31.74772321,-1.48301819,non functional
14865,33.80802872,-9.49624396,non functional
14866,37.69129246,-3.80653901,functional needs repair
14867,31.20647234,-1.39911217,non functional
14868,33.92642306,-3.70214347,non functional
14869,38.02789359,-4.29531941,non functional
14870,34.57520498,-4.09536098,non functional
14871,38.33041038,-10.37358884,non functional
14872,38.99192938,-10.51079643,functional
14873,32.59729084,-4.92431078,functional
14874,35.09193502,-9.07951333,functional
14875,31.65597748,-1.83459436,non functional
14876,37.41687164,-3.2940475,functional
14877,37.19505422,-6.02112852,functional
14878,35.94557539,-4.60930297,non functional
14879,30.18440584,-4.39783843,functional needs repair
14880,32.84703621,-9.04982112,functional
14881,39.21617245,-10.61398098,functional needs repair
